# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -7805 5 1346 65 26482268 5 /openedx/staticfiles/studio/js/bower/sinon/test/typeOf-test.js
DUPTYPE_WITHIN_SAME_TREE -7805 4 1346 65 26351587 5 /openedx/staticfiles/js/bower/sinon/test/typeOf-test.js
DUPTYPE_WITHIN_SAME_TREE -7805 8 1346 65 26354598 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/test/typeOf-test.57fd6bdd3fbc.js
DUPTYPE_FIRST_OCCURRENCE 14704 6 1349 65 26355327 5 /openedx/staticfiles/xblock/resources/lti_consumer/translations/pt_BR/LC_MESSAGES/text.c77c7d4a19eb.mo
DUPTYPE_WITHIN_SAME_TREE -14704 7 1349 65 26607643 5 /openedx/staticfiles/studio/xblock/resources/lti_consumer/translations/pt_BR/LC_MESSAGES/text.mo
DUPTYPE_WITHIN_SAME_TREE -14704 7 1349 65 26613135 5 /openedx/staticfiles/studio/xblock/resources/lti_consumer/translations/pt_BR/LC_MESSAGES/text.c77c7d4a19eb.mo
DUPTYPE_WITHIN_SAME_TREE -14704 6 1349 65 26352971 5 /openedx/staticfiles/xblock/resources/lti_consumer/translations/pt_BR/LC_MESSAGES/text.mo
DUPTYPE_FIRST_OCCURRENCE 7803 4 1350 65 26356956 5 /openedx/staticfiles/js/bower/sinon/test/times-in-words-test.5d5d89cf329c.js
DUPTYPE_WITHIN_SAME_TREE -7803 4 1350 65 26351570 5 /openedx/staticfiles/js/bower/sinon/test/times-in-words-test.js
DUPTYPE_WITHIN_SAME_TREE -7803 5 1350 65 26484994 5 /openedx/staticfiles/studio/js/bower/sinon/test/times-in-words-test.5d5d89cf329c.js
DUPTYPE_WITHIN_SAME_TREE -7803 5 1350 65 26482256 5 /openedx/staticfiles/studio/js/bower/sinon/test/times-in-words-test.js
DUPTYPE_WITHIN_SAME_TREE -7803 8 1350 65 26351943 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/test/times-in-words-test.js
DUPTYPE_WITHIN_SAME_TREE -7803 9 1350 65 26483727 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/sinon/test/times-in-words-test.5d5d89cf329c.js
DUPTYPE_WITHIN_SAME_TREE -7803 9 1350 65 26483032 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/sinon/test/times-in-words-test.js
DUPTYPE_WITHIN_SAME_TREE -7803 8 1350 65 26354585 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/test/times-in-words-test.5d5d89cf329c.js
DUPTYPE_FIRST_OCCURRENCE 12381 5 1351 65 26356269 5 /openedx/staticfiles/xblock/resources/rate/static/css/rate.c9c921bc2171.css
DUPTYPE_WITHIN_SAME_TREE -12381 5 1351 65 26352636 5 /openedx/staticfiles/xblock/resources/rate/static/css/rate.css
DUPTYPE_WITHIN_SAME_TREE -12381 6 1351 65 26484543 5 /openedx/staticfiles/studio/xblock/resources/rate/static/css/rate.c9c921bc2171.css
DUPTYPE_WITHIN_SAME_TREE -12381 6 1351 65 26482752 5 /openedx/staticfiles/studio/xblock/resources/rate/static/css/rate.css
DUPTYPE_FIRST_OCCURRENCE 4953 3 1351 65 26357787 5 /openedx/staticfiles/js/src/lms/oa_staff.70d12684872f.js
DUPTYPE_WITHIN_SAME_TREE -4953 3 1351 65 26351442 5 /openedx/staticfiles/js/src/lms/oa_staff.js
DUPTYPE_WITHIN_SAME_TREE -4953 4 1351 65 26354141 5 /openedx/staticfiles/studio/js/src/lms/oa_staff.js
DUPTYPE_WITHIN_SAME_TREE -4953 7 1351 65 26354741 5 /openedx/staticfiles/xblock/resources/openassessment.xblock/static/js/src/lms/oa_staff.70d12684872f.js
DUPTYPE_WITHIN_SAME_TREE -4953 4 1351 65 26359680 5 /openedx/staticfiles/studio/js/src/lms/oa_staff.70d12684872f.js
DUPTYPE_WITHIN_SAME_TREE -4953 8 1351 65 26482950 5 /openedx/staticfiles/studio/xblock/resources/openassessment.xblock/static/js/src/lms/oa_staff.js
DUPTYPE_WITHIN_SAME_TREE -4953 7 1351 65 26352518 5 /openedx/staticfiles/xblock/resources/openassessment.xblock/static/js/src/lms/oa_staff.js
DUPTYPE_WITHIN_SAME_TREE -4953 8 1351 65 26483828 5 /openedx/staticfiles/studio/xblock/resources/openassessment.xblock/static/js/src/lms/oa_staff.70d12684872f.js
DUPTYPE_FIRST_OCCURRENCE 10201 5 1351 65 26215900 5 /openedx/staticfiles/js/vendor/markitup/sets/wiki/style.css
DUPTYPE_WITHIN_SAME_TREE -10201 6 1351 65 26353764 5 /openedx/staticfiles/studio/js/vendor/markitup/sets/wiki/style.css
DUPTYPE_FIRST_OCCURRENCE 12563 6 1355 65 26354932 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Breadcrumb/Breadcrumb.stories.b8eacc9ef498.jsx
DUPTYPE_WITHIN_SAME_TREE -12563 6 1355 65 26349136 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Breadcrumb/Breadcrumb.stories.jsx
DUPTYPE_FIRST_OCCURRENCE 3807 2 1355 65 26358235 5 /openedx/staticfiles/templates/verify_student/webcam_photo.8ed745fe9b21.underscore
DUPTYPE_WITHIN_SAME_TREE -3807 2 1355 65 26347998 5 /openedx/staticfiles/templates/verify_student/webcam_photo.underscore
DUPTYPE_FIRST_OCCURRENCE 9539 5 1357 65 26355910 5 /openedx/staticfiles/admin/js/vendor/select2/i18n/ne.3d79fd3f08db.js
DUPTYPE_WITHIN_SAME_TREE -9539 5 1357 65 26350567 5 /openedx/staticfiles/admin/js/vendor/select2/i18n/ne.js
DUPTYPE_WITHIN_SAME_TREE -9539 6 1357 65 26481186 5 /openedx/staticfiles/studio/admin/js/vendor/select2/i18n/ne.js
DUPTYPE_WITHIN_SAME_TREE -9539 6 1357 65 26484166 5 /openedx/staticfiles/studio/admin/js/vendor/select2/i18n/ne.3d79fd3f08db.js
DUPTYPE_FIRST_OCCURRENCE 5103 3 1357 65 26216877 5 /openedx/staticfiles/js/vendor/flot/jquery.flot.stack.min.73bfeaddbc43.js
DUPTYPE_WITHIN_SAME_TREE -5103 3 1357 65 26215843 5 /openedx/staticfiles/js/vendor/flot/jquery.flot.stack.min.js
DUPTYPE_WITHIN_SAME_TREE -5103 4 1357 65 26353697 5 /openedx/staticfiles/studio/js/vendor/flot/jquery.flot.stack.min.js
DUPTYPE_WITHIN_SAME_TREE -5103 4 1357 65 26359627 5 /openedx/staticfiles/studio/js/vendor/flot/jquery.flot.stack.min.73bfeaddbc43.js
DUPTYPE_FIRST_OCCURRENCE 3237 2 1357 65 26485952 5 /openedx/staticfiles/studio/templates/validation-error-modal.84639fe49fd0.underscore
DUPTYPE_WITHIN_SAME_TREE -3237 2 1357 65 26480950 5 /openedx/staticfiles/studio/templates/validation-error-modal.underscore
DUPTYPE_FIRST_OCCURRENCE 8149 4 1359 65 26356704 5 /openedx/staticfiles/studio-frontend/src/components/EditImageModal/EditImageModal.e51e54b360ae.scss
DUPTYPE_WITHIN_SAME_TREE -8149 4 1359 65 26348465 5 /openedx/staticfiles/studio-frontend/src/components/EditImageModal/EditImageModal.scss
DUPTYPE_FIRST_OCCURRENCE 15041 7 1360 65 26216586 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/Throbber.05632c86d7fd.js
DUPTYPE_WITHIN_SAME_TREE -15041 8 1360 65 26353619 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/Throbber.js
DUPTYPE_WITHIN_SAME_TREE -15041 7 1360 65 26215775 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/Throbber.js
DUPTYPE_WITHIN_SAME_TREE -15041 8 1360 65 26359241 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/Throbber.05632c86d7fd.js
DUPTYPE_FIRST_OCCURRENCE 1499 2 1360 65 26358484 5 /openedx/staticfiles/admin/js/nav_sidebar.7605597ddf52.js
DUPTYPE_WITHIN_SAME_TREE -1499 2 1360 65 26350516 5 /openedx/staticfiles/admin/js/nav_sidebar.js
DUPTYPE_WITHIN_SAME_TREE -1499 3 1360 65 26485684 5 /openedx/staticfiles/studio/admin/js/nav_sidebar.7605597ddf52.js
DUPTYPE_WITHIN_SAME_TREE -1499 3 1360 65 26481117 5 /openedx/staticfiles/studio/admin/js/nav_sidebar.js
DUPTYPE_FIRST_OCCURRENCE 3341 2 1360 65 26358178 5 /openedx/staticfiles/templates/bulk_email/confirm_unsubscribe.63e4a0781fc7.html
DUPTYPE_WITHIN_SAME_TREE -3341 2 1360 65 26347792 5 /openedx/staticfiles/templates/bulk_email/confirm_unsubscribe.html
DUPTYPE_FIRST_OCCURRENCE 11618 5 1361 65 26355458 5 /openedx/staticfiles/templates/bulk_email/edx_ace/bulkemail/email/body.8beac9b6455e.html
DUPTYPE_WITHIN_SAME_TREE -11618 5 1361 65 26347799 5 /openedx/staticfiles/templates/bulk_email/edx_ace/bulkemail/email/body.html
DUPTYPE_FIRST_OCCURRENCE 5161 3 1363 65 26357352 5 /openedx/staticfiles/js/verify_student/views/face_photo_step_view.ad946ff03e9d.js
DUPTYPE_WITHIN_SAME_TREE -5161 3 1363 65 26347381 5 /openedx/staticfiles/js/verify_student/views/face_photo_step_view.js
DUPTYPE_FIRST_OCCURRENCE 14630 6 1364 65 26355138 5 /openedx/staticfiles/xblock/resources/edx_sga/locale/rtl/LC_MESSAGES/djangojs.84bf3730e65b.mo
DUPTYPE_WITHIN_SAME_TREE -14630 7 1364 65 26483238 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/locale/rtl/LC_MESSAGES/djangojs.mo
DUPTYPE_WITHIN_SAME_TREE -14630 7 1364 65 26484013 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/locale/rtl/LC_MESSAGES/djangojs.84bf3730e65b.mo
DUPTYPE_WITHIN_SAME_TREE -14630 6 1364 65 26352210 5 /openedx/staticfiles/xblock/resources/edx_sga/locale/rtl/LC_MESSAGES/djangojs.mo
DUPTYPE_FIRST_OCCURRENCE 14987 7 1364 65 26216603 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/FormItem.271f1e126fbb.js
DUPTYPE_WITHIN_SAME_TREE -14987 7 1364 65 26215792 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/FormItem.js
DUPTYPE_WITHIN_SAME_TREE -14987 8 1364 65 26359258 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/FormItem.271f1e126fbb.js
DUPTYPE_WITHIN_SAME_TREE -14987 8 1364 65 26353641 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/FormItem.js
DUPTYPE_FIRST_OCCURRENCE 4029 3 1366 65 26357058 5 /openedx/staticfiles/common/js/utils/clamp-html.test.334194b8764b.jsx
DUPTYPE_WITHIN_SAME_TREE -4029 4 1366 65 26480248 5 /openedx/staticfiles/studio/common/js/utils/clamp-html.test.jsx
DUPTYPE_WITHIN_SAME_TREE -4029 4 1366 65 26485077 5 /openedx/staticfiles/studio/common/js/utils/clamp-html.test.334194b8764b.jsx
DUPTYPE_WITHIN_SAME_TREE -4029 3 1366 65 26346511 5 /openedx/staticfiles/common/js/utils/clamp-html.test.jsx
DUPTYPE_FIRST_OCCURRENCE 7843 4 1368 65 26356950 5 /openedx/staticfiles/js/src/lms/editors/oa_editor_textarea.8901c3734669.js
DUPTYPE_WITHIN_SAME_TREE -7843 5 1368 65 26484988 5 /openedx/staticfiles/studio/js/src/lms/editors/oa_editor_textarea.8901c3734669.js
DUPTYPE_WITHIN_SAME_TREE -7843 8 1368 65 26352529 5 /openedx/staticfiles/xblock/resources/openassessment.xblock/static/js/src/lms/editors/oa_editor_textarea.js
DUPTYPE_WITHIN_SAME_TREE -7843 8 1368 65 26354641 5 /openedx/staticfiles/xblock/resources/openassessment.xblock/static/js/src/lms/editors/oa_editor_textarea.8901c3734669.js
DUPTYPE_WITHIN_SAME_TREE -7843 4 1368 65 26351461 5 /openedx/staticfiles/js/src/lms/editors/oa_editor_textarea.js
DUPTYPE_WITHIN_SAME_TREE -7843 9 1368 65 26483721 5 /openedx/staticfiles/studio/xblock/resources/openassessment.xblock/static/js/src/lms/editors/oa_editor_textarea.8901c3734669.js
DUPTYPE_WITHIN_SAME_TREE -7843 5 1368 65 26482169 5 /openedx/staticfiles/studio/js/src/lms/editors/oa_editor_textarea.js
DUPTYPE_WITHIN_SAME_TREE -7843 9 1368 65 26482961 5 /openedx/staticfiles/studio/xblock/resources/openassessment.xblock/static/js/src/lms/editors/oa_editor_textarea.js
DUPTYPE_FIRST_OCCURRENCE 2889 2 1368 65 26359865 5 /openedx/staticfiles/studio/images/choice-example.38450d8b3877.png
DUPTYPE_WITHIN_SAME_TREE -2889 2 1368 65 26354112 5 /openedx/staticfiles/studio/images/choice-example.png
DUPTYPE_FIRST_OCCURRENCE 8237 4 1370 65 26356798 5 /openedx/staticfiles/studio-frontend/src/utils/i18n/enzymeHelper.ed9c7e84d588.jsx
DUPTYPE_WITHIN_SAME_TREE -8237 4 1370 65 26348616 5 /openedx/staticfiles/studio-frontend/src/utils/i18n/enzymeHelper.jsx
DUPTYPE_FIRST_OCCURRENCE 5076 3 1370 65 26216884 5 /openedx/staticfiles/js/vendor/flot/jquery.flot.fillbetween.min.a825ed3b43a6.js
DUPTYPE_WITHIN_SAME_TREE -5076 4 1370 65 26359634 5 /openedx/staticfiles/studio/js/vendor/flot/jquery.flot.fillbetween.min.a825ed3b43a6.js
DUPTYPE_WITHIN_SAME_TREE -5076 3 1370 65 26215850 5 /openedx/staticfiles/js/vendor/flot/jquery.flot.fillbetween.min.js
DUPTYPE_WITHIN_SAME_TREE -5076 4 1370 65 26353704 5 /openedx/staticfiles/studio/js/vendor/flot/jquery.flot.fillbetween.min.js
DUPTYPE_FIRST_OCCURRENCE 3821 2 1375 65 26358125 5 /openedx/staticfiles/templates/wiki/article.a45c01ed86c6.html
DUPTYPE_WITHIN_SAME_TREE -3821 2 1375 65 26347709 5 /openedx/staticfiles/templates/wiki/article.html
DUPTYPE_FIRST_OCCURRENCE 5163 3 1375 65 26357345 5 /openedx/staticfiles/js/verify_student/views/id_photo_step_view.418e98fbd95f.js
DUPTYPE_WITHIN_SAME_TREE -5163 3 1375 65 26347374 5 /openedx/staticfiles/js/verify_student/views/id_photo_step_view.js
DUPTYPE_FIRST_OCCURRENCE 5511 3 1378 65 26357554 5 /openedx/staticfiles/studio-frontend/src/utils/getAssetsPageType.test.035535f316b9.jsx
DUPTYPE_WITHIN_SAME_TREE -5511 3 1378 65 26348602 5 /openedx/staticfiles/studio-frontend/src/utils/getAssetsPageType.test.jsx
DUPTYPE_FIRST_OCCURRENCE 3277 2 1379 65 26358393 5 /openedx/staticfiles/support/jsx/success.02034bee14dd.jsx
DUPTYPE_WITHIN_SAME_TREE -3277 2 1379 65 26348327 5 /openedx/staticfiles/support/jsx/success.jsx
DUPTYPE_FIRST_OCCURRENCE 11727 5 1379 65 26355503 5 /openedx/staticfiles/templates/verify_student/edx_ace/verificationsubmitted/email/body.14446caad40c.html
DUPTYPE_WITHIN_SAME_TREE -11727 5 1379 65 26348019 5 /openedx/staticfiles/templates/verify_student/edx_ace/verificationsubmitted/email/body.html
DUPTYPE_FIRST_OCCURRENCE 14973 7 1381 65 26216618 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/FieldSet.eed149758066.js
DUPTYPE_WITHIN_SAME_TREE -14973 8 1381 65 26353658 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/FieldSet.js
DUPTYPE_WITHIN_SAME_TREE -14973 8 1381 65 26359273 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/FieldSet.eed149758066.js
DUPTYPE_WITHIN_SAME_TREE -14973 7 1381 65 26215807 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/FieldSet.js
DUPTYPE_FIRST_OCCURRENCE 2159 2 1382 65 26357969 5 /openedx/staticfiles/js/student_account/shoppingcart.74cbafabe4b0.js
DUPTYPE_WITHIN_SAME_TREE -2159 2 1382 65 26347212 5 /openedx/staticfiles/js/student_account/shoppingcart.js
DUPTYPE_FIRST_OCCURRENCE 3393 2 1387 65 26358071 5 /openedx/staticfiles/templates/course_modes/error.cd7f377ee360.html
DUPTYPE_WITHIN_SAME_TREE -3393 2 1387 65 26347634 5 /openedx/staticfiles/templates/course_modes/error.html
DUPTYPE_FIRST_OCCURRENCE 6851 4 1391 65 26356648 5 /openedx/staticfiles/common/js/components/views/feedback_notification.66ab4ed6e7e8.js
DUPTYPE_WITHIN_SAME_TREE -6851 4 1391 65 26346478 5 /openedx/staticfiles/common/js/components/views/feedback_notification.js
DUPTYPE_WITHIN_SAME_TREE -6851 5 1391 65 26480222 5 /openedx/staticfiles/studio/common/js/components/views/feedback_notification.js
DUPTYPE_WITHIN_SAME_TREE -6851 5 1391 65 26484945 5 /openedx/staticfiles/studio/common/js/components/views/feedback_notification.66ab4ed6e7e8.js
DUPTYPE_FIRST_OCCURRENCE 1309 1 1392 65 26358781 5 /openedx/staticfiles/templates/hidden_content.83ec751d0f26.html
DUPTYPE_WITHIN_SAME_TREE -1309 1 1392 65 26347617 5 /openedx/staticfiles/templates/hidden_content.html
DUPTYPE_FIRST_OCCURRENCE 7737 4 1393 65 26356990 5 /openedx/staticfiles/js/bower/jquery/src/intro.94ff9550f601.js
DUPTYPE_WITHIN_SAME_TREE -7737 8 1393 65 26352051 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/intro.js
DUPTYPE_WITHIN_SAME_TREE -7737 8 1393 65 26354622 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/intro.94ff9550f601.js
DUPTYPE_WITHIN_SAME_TREE -7737 5 1393 65 26485028 5 /openedx/staticfiles/studio/js/bower/jquery/src/intro.94ff9550f601.js
DUPTYPE_WITHIN_SAME_TREE -7737 9 1393 65 26483761 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/intro.94ff9550f601.js
DUPTYPE_WITHIN_SAME_TREE -7737 9 1393 65 26483121 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/intro.js
DUPTYPE_WITHIN_SAME_TREE -7737 4 1393 65 26351672 5 /openedx/staticfiles/js/bower/jquery/src/intro.js
DUPTYPE_WITHIN_SAME_TREE -7737 5 1393 65 26482340 5 /openedx/staticfiles/studio/js/bower/jquery/src/intro.js
DUPTYPE_FIRST_OCCURRENCE 14605 6 1395 65 26355141 5 /openedx/staticfiles/xblock/resources/edx_sga/locale/en/LC_MESSAGES/djangojs.d8c7d05d3251.po
DUPTYPE_WITHIN_SAME_TREE -14605 6 1395 65 26352215 5 /openedx/staticfiles/xblock/resources/edx_sga/locale/en/LC_MESSAGES/djangojs.po
DUPTYPE_WITHIN_SAME_TREE -14605 7 1395 65 26484016 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/locale/en/LC_MESSAGES/djangojs.d8c7d05d3251.po
DUPTYPE_WITHIN_SAME_TREE -14605 7 1395 65 26483243 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/locale/en/LC_MESSAGES/djangojs.po
DUPTYPE_FIRST_OCCURRENCE 2213 2 1398 65 26217014 5 /openedx/staticfiles/js/vendor/jquery.ajaxQueue.4712719c2046.js
DUPTYPE_WITHIN_SAME_TREE -2213 2 1398 65 26215528 5 /openedx/staticfiles/js/vendor/jquery.ajaxQueue.js
DUPTYPE_WITHIN_SAME_TREE -2213 3 1398 65 26359784 5 /openedx/staticfiles/studio/js/vendor/jquery.ajaxQueue.4712719c2046.js
DUPTYPE_WITHIN_SAME_TREE -2213 3 1398 65 26353378 5 /openedx/staticfiles/studio/js/vendor/jquery.ajaxQueue.js
DUPTYPE_FIRST_OCCURRENCE 9711 5 1400 65 26355706 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/js/src/index.d6f0f7b7641e.js
DUPTYPE_WITHIN_SAME_TREE -9711 5 1400 65 26350075 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/js/src/index.js
DUPTYPE_FIRST_OCCURRENCE 7693 4 1400 65 26357016 5 /openedx/staticfiles/instructor/ProblemBrowser/data/reducers/index.cb2920799677.js
DUPTYPE_WITHIN_SAME_TREE -7693 5 1400 65 26482500 5 /openedx/staticfiles/studio/instructor/ProblemBrowser/data/reducers/index.js
DUPTYPE_WITHIN_SAME_TREE -7693 5 1400 65 26485054 5 /openedx/staticfiles/studio/instructor/ProblemBrowser/data/reducers/index.cb2920799677.js
DUPTYPE_WITHIN_SAME_TREE -7693 4 1400 65 26351847 5 /openedx/staticfiles/instructor/ProblemBrowser/data/reducers/index.js
DUPTYPE_FIRST_OCCURRENCE 7681 4 1401 65 26357012 5 /openedx/staticfiles/instructor/ProblemBrowser/components/ReportStatus/ReportStatus.4b4873937617.jsx
DUPTYPE_WITHIN_SAME_TREE -7681 4 1401 65 26351836 5 /openedx/staticfiles/instructor/ProblemBrowser/components/ReportStatus/ReportStatus.jsx
DUPTYPE_WITHIN_SAME_TREE -7681 5 1401 65 26485050 5 /openedx/staticfiles/studio/instructor/ProblemBrowser/components/ReportStatus/ReportStatus.4b4873937617.jsx
DUPTYPE_WITHIN_SAME_TREE -7681 5 1401 65 26482489 5 /openedx/staticfiles/studio/instructor/ProblemBrowser/components/ReportStatus/ReportStatus.jsx
DUPTYPE_FIRST_OCCURRENCE 2171 2 1402 65 26358007 5 /openedx/staticfiles/js/utils/facebook.f7ec0cba283c.js
DUPTYPE_WITHIN_SAME_TREE -2171 2 1402 65 26347393 5 /openedx/staticfiles/js/utils/facebook.js
DUPTYPE_FIRST_OCCURRENCE 15091 7 1402 65 26216503 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/code/plugin.e86f1b6297ce.js
DUPTYPE_WITHIN_SAME_TREE -15091 8 1402 65 26359158 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/code/plugin.e86f1b6297ce.js
DUPTYPE_WITHIN_SAME_TREE -15091 8 1402 65 26353444 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/code/plugin.js
DUPTYPE_WITHIN_SAME_TREE -15091 7 1402 65 26215606 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/code/plugin.js
DUPTYPE_FIRST_OCCURRENCE 6213 3 1403 65 26485615 5 /openedx/staticfiles/studio/js/views/move_xblock_breadcrumb.7ffc5197b090.js
DUPTYPE_WITHIN_SAME_TREE -6213 3 1403 65 26480869 5 /openedx/staticfiles/studio/js/views/move_xblock_breadcrumb.js
DUPTYPE_FIRST_OCCURRENCE 12445 6 1403 65 26354795 5 /openedx/staticfiles/common/js/components/BlockBrowser/data/reducers/index.62d50573df44.js
DUPTYPE_WITHIN_SAME_TREE -12445 7 1403 65 26483902 5 /openedx/staticfiles/studio/common/js/components/BlockBrowser/data/reducers/index.62d50573df44.js
DUPTYPE_WITHIN_SAME_TREE -12445 7 1403 65 26480244 5 /openedx/staticfiles/studio/common/js/components/BlockBrowser/data/reducers/index.js
DUPTYPE_WITHIN_SAME_TREE -12445 6 1403 65 26346504 5 /openedx/staticfiles/common/js/components/BlockBrowser/data/reducers/index.js
DUPTYPE_FIRST_OCCURRENCE 1685 2 1404 65 26358574 5 /openedx/staticfiles/enterprise/js/course_modal.0519a748d314.js
DUPTYPE_WITHIN_SAME_TREE -1685 3 1404 65 26482446 5 /openedx/staticfiles/studio/enterprise/js/course_modal.js
DUPTYPE_WITHIN_SAME_TREE -1685 3 1404 65 26485784 5 /openedx/staticfiles/studio/enterprise/js/course_modal.0519a748d314.js
DUPTYPE_WITHIN_SAME_TREE -1685 2 1404 65 26351799 5 /openedx/staticfiles/enterprise/js/course_modal.js
DUPTYPE_FIRST_OCCURRENCE 5197 3 1404 65 26357492 5 /openedx/staticfiles/learner_profile/js/views/section_two_tab.a9f486561305.js
DUPTYPE_WITHIN_SAME_TREE -5197 3 1404 65 26348165 5 /openedx/staticfiles/learner_profile/js/views/section_two_tab.js
DUPTYPE_FIRST_OCCURRENCE 15015 7 1404 65 26216621 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/Panel.ab9ef19e95d1.js
DUPTYPE_WITHIN_SAME_TREE -15015 7 1404 65 26215810 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/Panel.js
DUPTYPE_WITHIN_SAME_TREE -15015 8 1404 65 26359276 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/Panel.ab9ef19e95d1.js
DUPTYPE_WITHIN_SAME_TREE -15015 8 1404 65 26353661 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/Panel.js
DUPTYPE_FIRST_OCCURRENCE 2910 2 1404 65 26359866 5 /openedx/staticfiles/studio/images/cms-editor_number.f33b57f9f2b4.png
DUPTYPE_WITHIN_SAME_TREE -2910 2 1404 65 26354113 5 /openedx/staticfiles/studio/images/cms-editor_number.png
DUPTYPE_FIRST_OCCURRENCE 14680 6 1404 65 26355304 5 /openedx/staticfiles/xblock/resources/lti_consumer/translations/fr/LC_MESSAGES/text.f1335143e145.mo
DUPTYPE_WITHIN_SAME_TREE -14680 6 1404 65 26352923 5 /openedx/staticfiles/xblock/resources/lti_consumer/translations/fr/LC_MESSAGES/text.mo
DUPTYPE_WITHIN_SAME_TREE -14680 7 1404 65 26483560 5 /openedx/staticfiles/studio/xblock/resources/lti_consumer/translations/fr/LC_MESSAGES/text.mo
DUPTYPE_WITHIN_SAME_TREE -14680 7 1404 65 26484113 5 /openedx/staticfiles/studio/xblock/resources/lti_consumer/translations/fr/LC_MESSAGES/text.f1335143e145.mo
DUPTYPE_FIRST_OCCURRENCE 9741 5 1406 65 26355674 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/mixins/_caret.c33dba7ed078.scss
DUPTYPE_WITHIN_SAME_TREE -9741 5 1406 65 26350034 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/mixins/_caret.scss
DUPTYPE_FIRST_OCCURRENCE 8169 4 1406 65 26356780 5 /openedx/staticfiles/studio-frontend/src/data/actions/accessibility.3b9ed42c5cde.js
DUPTYPE_WITHIN_SAME_TREE -8169 4 1406 65 26348580 5 /openedx/staticfiles/studio-frontend/src/data/actions/accessibility.js
DUPTYPE_FIRST_OCCURRENCE 1971 2 1408 65 26216971 5 /openedx/staticfiles/js/capa/symbolic_mathjax_preprocessor.92572bc59f32.js
DUPTYPE_WITHIN_SAME_TREE -1971 3 1408 65 26353168 5 /openedx/staticfiles/studio/js/capa/symbolic_mathjax_preprocessor.js
DUPTYPE_WITHIN_SAME_TREE -1971 2 1408 65 26215254 5 /openedx/staticfiles/js/capa/symbolic_mathjax_preprocessor.js
DUPTYPE_WITHIN_SAME_TREE -1971 3 1408 65 26359743 5 /openedx/staticfiles/studio/js/capa/symbolic_mathjax_preprocessor.92572bc59f32.js
DUPTYPE_FIRST_OCCURRENCE 3913 3 1409 65 26357836 5 /openedx/staticfiles/announcements/jsx/__snapshots__/Announcements.test.jsx.95412c3287dd.snap
DUPTYPE_WITHIN_SAME_TREE -3913 4 1409 65 26482460 5 /openedx/staticfiles/studio/announcements/jsx/__snapshots__/Announcements.test.jsx.snap
DUPTYPE_WITHIN_SAME_TREE -3913 4 1409 65 26485434 5 /openedx/staticfiles/studio/announcements/jsx/__snapshots__/Announcements.test.jsx.95412c3287dd.snap
